2605	罹
2606	辚
2607	辖
2608	连
2609	連
2610	畹
2611	鸭
2612	蜀
2613	逻
2614	囫
2615	罗
2616	软
2617	畈
2618	堑
2619	斩
2620	斬
2621	暂
2622	錾
2623	椠
2624	町
2625	困
2626	圃
2627	轲
2628	輔
2629	辅
2630	轿
2631	轶
2632	囷
2633	轹
2634	图
2635	畋
2636	畔
2637	疃
2638	罾
2639	囡
2640	婁
2641	轺
2642	辎
2643	軌
2644	轨
2645	轫
2646	轸
2647	输
2648	囚
2649	轮
2650	囹
2651	毗
2652	辙
2653	詈
2654	曲
2655	屸
2656	岈
2657	岽
2658	冊
2659	嵘
2660	岖
2661	典
2662	戝
2663	邮
2664	岌
2665	岥
2666	岜
2667	峄
2668	禸
2669	贻
2670	贿
2671	岩
2672	岵
2673	酆
2674	央
2675	崦
2676	盎
2677	颛
2678	炭
2679	鸯
2680	崎
2681	髓
2682	崩
2683	冑
2684	胄
2685	骨
2686	岄
2687	髁
2688	髑
2689	髅
2690	髋
2691	骶
2692	骺
2693	骼
2694	骰
2695	骸
2696	岐
2697	冄
2698	冉
2699	亗
2700	峙
2701	屽
2702	巅
2703	周
2704	曱
2705	赎
2706	嵌
2707	贱
2708	豳
2709	同
2710	屿
2711	峡
2712	帔
2713	帏
2714	幅
2715	帧
2716	帽
2717	巾
2718	帼
2719	冂
2720	帕
2721	帐
2722	幢
2723	帆
2724	嵴
2725	则
2726	則
2727	赐
2728	岿
2729	冋
2730	贶
2731	崮
2732	岬
2733	崽
2734	岫
2735	屾
2736	山
2737	岘
2738	岗
2739	罂
2740	婴
2741	岷
2742	岂
2743	嵋
2744	剀
2745	觊
2746	屺
2747	囘
2748	凯
2749	嶙
2750	嵝
2751	廸
2752	迪
2753	崇
2754	贮
2755	辿
2756	崆
2757	见
2758	购
2759	赡
2760	崟
2761	崯
2762	峋
2763	岣
2764	峁
2765	岁
2766	峥
2767	贩
2768	崤
2769	冈
2770	刚
2771	嵬
2772	网
2773	赙
2774	岢
2775	崾
2776	账
2777	峰
2778	赂
2779	屹
2780	贬
2781	峨
2782	嵊
2783	巍
2784	敗
2785	败
2786	嵯
2787	嶂
2788	赔
2789	赚
2790	嵫
2791	罔
2792	峎
2793	赊
2794	嶝
2795	内
2796	岚
2797	肉
2798	崔
2799	嶷
2800	崞
2801	丹
2802	彤
2803	嵩
2804	赅
2805	展
2806	惬
2807	异
2808	羿
2809	懵
2810	屉
2811	怄
2812	懂
2813	民
2814	殿
2815	慌
2816	孱
2817	慑
2818	屈
2819	忚
2820	屙
2821	怶
2822	翍
2823	惨
2824	怿
2825	怡
2826	悛
2827	惰
2828	居
2829	怙
2830	怀
2831	剧
2832	怖
2833	忧
2834	恢
2835	忕
2836	尾
2837	愤
2838	层
2839	懦
2840	恃
2841	忓
2842	慎
2843	慰
2844	迅
2845	怃
2846	屠
2847	导
2848	忖
2849	屋
2850	刁
2851	情
2852	怔
2853	恒
2854	司
2855	怦
2856	愫
2857	眉
2858	胥
2859	遐
2860	丑
2861	疋
2862	蛋
2863	鹛
2864	惧
2865	疏
2866	悄
2867	恍
2868	尿
2869	氹
2870	惝
2871	犀
2872	悭
2873	悍
2874	怛
2875	惕
2876	惺
2877	憬
2878	悒
2879	吢
2880	忡
2881	愕
2882	臂
2883	翼
2884	愣
2885	届
2886	惆
2887	恫
2888	刷
2889	屃
2890	恻
2891	恺
2892	惘
2893	巽
2894	毋
2895	己
2896	书
2897	局
2898	乙
2899	忆
2900	忋
2901	忌
2902	乜
2903	快
2904	怩
2905	羽
2906	惦
2907	屎
2908	恽
2909	恂
2910	惚
2911	習
2912	怕
2913	忻
2914	忾
2915	愧
2916	恓
2917	忊
2918	憷
2919	怵
2920	悑
2921	怅
2922	悸
2923	发
2924	恬
2925	必
2926	忏
2927	性
2928	屣
2929	虱
2930	属
2931	恤
2932	懊
2933	愀
2934	履
2935	悔
2936	改
2937	屏
2938	习
2939	翌
2940	翋
2941	飞
2942	惮
2943	悦
2944	憎
2945	羼
2946	慊
2947	悌
2948	悯
2949	慨
2950	妀
2951	忉
2952	尻
2953	恨
2954	怆
2955	忪
2956	戮
2957	愉
2958	乆
2959	夬
2960	惟
2961	憴
2962	怫
2963	惯
2964	尼
2965	屁
2966	忄
2967	乄
2968	尺
2969	昼
2970	咫
2971	懔
2972	忙
2973	迟
2974	恼
2975	尽
2976	翠
2977	度
2978	灴
2979	炬
2980	庶
2981	烧
2982	粪
2983	籽
2984	邝
2985	邺
2986	鬯
2987	烃
2988	糁
2989	広
2990	粑
2991	糊
2992	炻
2993	庆
2994	庵
2995	烦
2996	类
2997	庞
2998	爝
2999	粍
3000	庾
3001	庋
3002	庄
3003	灶
3004	粓
3005	籵
3006	炜
3007	庑
3008	煤
3009	烤
3010	炖
3011	粳
3012	焐
3013	炳
3014	焯
3015	店
3016	黻
3017	黼
3018	炒
3019	黹
3020	爆
3021	焊
3022	灲
3023	熳
3024	煜
3025	烛
3026	炽
3027	烟
3028	畨
3029	煨
3030	畑
3031	库
3032	庫
3033	庙
3034	粙
3035	灿
3036	籼
3037	炯
3038	応
3039	废
3040	炔
3041	烬
3042	郯
3043	剡
3044	火
3045	炎
